temp,hum,windspeed,atemp,cnt
0.14,0.59,0.0,0.2121,108
0.16,0.55,0.1642,0.1667,99
0.2,0.51,0.194,0.197,111
0.22,0.47,0.2836,0.2121,124
0.24,0.44,0.194,0.2273,119
0.26,0.44,0.2985,0.2273,127
0.26,0.41,0.3284,0.2273,193
0.26,0.44,0.3284,0.2273,385
0.26,0.44,0.3284,0.2273,361
0.26,0.48,0.2985,0.2273,234
0.26,0.52,0.4478,0.2121,191
0.26,0.44,0.3582,0.2273,121
0.26,0.44,0.4179,0.2273,90
0.26,0.48,0.3284,0.2273,56
0.26,0.48,0.2985,0.2273,27
0.26,0.48,0.1343,0.2727,15
0.26,0.48,0.1343,0.2727,11
0.24,0.52,0.1045,0.2576,4
0.22,0.6,0.1045,0.2424,3
0.22,0.6,0.1045,0.2424,19
0.24,0.6,0.2836,0.2121,68
0.22,0.69,0.2239,0.2121,185
0.22,0.64,0.2537,0.2121,425
0.22,0.47,0.3881,0.197,263
0.22,0.44,0.2836,0.2121,97
0.2,0.32,0.3582,0.1818,123
0.2,0.34,0.3284,0.1818,124
0.22,0.32,0.2985,0.2121,156
0.22,0.35,0.2985,0.2121,115
0.22,0.35,0.194,0.2273,156
0.2,0.37,0.1642,0.2121,174
0.22,0.32,0.0896,0.2576,349
0.2,0.34,0.0896,0.2273,301
0.2,0.37,0.1045,0.2273,192
0.2,0.34,0.0896,0.2273,142
0.2,0.37,0.0896,0.2273,104
0.2,0.37,0.2239,0.197,72
0.16,0.64,0.2239,0.1515,38
0.16,0.64,0.2239,0.1515,24
0.14,0.86,0.194,0.1364,23
0.14,0.86,0.0,0.2121,26
0.14,0.93,0.0896,0.1818,13
0.16,0.86,0.0896,0.197,1
0.16,0.86,0.1045,0.1818,2
0.16,0.93,0.1642,0.1667,1
0.16,0.93,0.1642,0.1667,13
0.16,0.93,0.2537,0.1515,25
0.16,0.93,0.2537,0.1515,42
0.16,0.93,0.2537,0.1515,45
0.18,0.86,0.1045,0.2121,63
0.2,0.8,0.1642,0.2121,67
0.2,0.8,0.2537,0.197,76
0.2,0.8,0.194,0.197,95
0.2,0.8,0.194,0.197,119
0.2,0.8,0.2985,0.1818,118
0.2,0.8,0.3881,0.1818,106
0.2,0.75,0.3881,0.1818,110
0.18,0.8,0.3881,0.1515,85
0.18,0.8,0.2985,0.1667,67
0.18,0.74,0.3284,0.1515,69
0.18,0.74,0.2985,0.1667,59
0.16,0.8,0.2537,0.1515,52
0.16,0.8,0.2985,0.1364,52
0.18,0.74,0.2985,0.1667,50
0.18,0.74,0.2836,0.1667,47
0.18,0.69,0.2836,0.1667,21
0.16,0.8,0.2836,0.1364,2
0.16,0.74,0.2239,0.1515,3
0.16,0.74,0.2239,0.1515,4
0.16,0.74,0.2239,0.1515,13
0.16,0.74,0.2239,0.1515,32
0.16,0.74,0.2239,0.1515,63
0.16,0.74,0.2836,0.1364,129
0.16,0.8,0.2537,0.1515,133
0.16,0.8,0.2239,0.1515,185
0.16,0.8,0.1343,0.1818,199
0.16,0.8,0.1642,0.1667,182
0.16,0.8,0.194,0.1515,176
0.16,0.8,0.194,0.1515,155
0.16,0.8,0.1045,0.1818,108
0.16,0.86,0.1045,0.1818,121
0.16,0.86,0.1045,0.1818,89
0.16,0.86,0.1642,0.1667,74
0.16,0.86,0.1045,0.1818,44
0.16,0.93,0.0896,0.197,58
0.16,0.93,0.1045,0.1818,37
0.18,0.86,0.0,0.2424,19
0.18,0.86,0.1045,0.2121,4
0.18,0.86,0.1045,0.2121,2
0.18,0.86,0.0,0.2424,1
0.2,0.8,0.0,0.2576,1
0.2,0.86,0.0,0.2576,19
0.2,0.86,0.0,0.2576,42
0.2,0.86,0.0,0.2576,122
0.2,0.86,0.1343,0.2121,272
0.2,0.86,0.0896,0.2273,211
0.2,0.93,0.0,0.2576,149
0.2,0.93,0.0896,0.2273,62
0.22,0.93,0.0,0.2727,62
0.22,0.93,0.0896,0.2576,37
0.22,0.93,0.194,0.2273,61
0.22,1.0,0.2239,0.2121,74
0.24,0.93,0.1642,0.2424,122
0.24,0.96,0.1045,0.2576,276
0.24,0.93,0.1343,0.2424,282
0.26,0.93,0.1642,0.2576,220
0.26,1.0,0.1642,0.2576,169
0.26,1.0,0.2836,0.2424,120
0.26,1.0,0.2836,0.2424,68
0.28,0.93,0.3284,0.2576,37
0.3,1.0,0.2836,0.2879,25
0.32,0.93,0.2537,0.303,9
0.32,0.93,0.2239,0.303,8
0.32,0.93,0.1343,0.3333,3
0.3,1.0,0.0896,0.3182,2
0.3,1.0,0.0896,0.3182,26
0.32,0.93,0.194,0.3182,89
0.32,0.93,0.1343,0.3333,232
0.32,0.93,0.1343,0.3333,490
0.32,0.87,0.0896,0.3333,255
0.32,0.93,0.0896,0.3333,116
0.34,0.87,0.1343,0.3333,153
0.34,0.87,0.1642,0.3333,175
0.34,0.87,0.1642,0.3333,203
0.36,0.81,0.2239,0.3485,173
0.4,0.71,0.1642,0.4091,208
0.4,0.71,0.1343,0.4091,278
0.42,0.67,0.0896,0.4242,515
0.4,0.62,0.0896,0.4091,423
0.44,0.51,0.0896,0.4394,331
0.32,0.76,0.0,0.3485,229
0.36,0.71,0.0,0.3788,172
0.32,0.81,0.0,0.3485,125
0.32,0.76,0.0,0.3485,99
0.26,0.93,0.0,0.303,31
0.3,0.7,0.2239,0.2879,13
0.28,0.7,0.194,0.2727,6
0.26,0.75,0.194,0.2576,1
0.26,0.7,0.2836,0.2424,4
0.26,0.7,0.2836,0.2424,33
0.24,0.73,0.2239,0.2273,88
0.24,0.75,0.2239,0.2273,257
0.24,0.7,0.2537,0.2273,513
0.24,0.7,0.2537,0.2273,236
0.26,0.7,0.3284,0.2273,141
0.3,0.61,0.2985,0.2727,157
0.32,0.53,0.1343,0.3333,193
0.34,0.49,0.1343,0.3333,212
0.34,0.49,0.0896,0.3485,160
0.36,0.46,0.0,0.3788,155
0.34,0.53,0.1642,0.3333,246
0.36,0.53,0.1642,0.3485,470
0.32,0.66,0.1343,0.3333,439
0.34,0.53,0.0,0.3636,316
0.32,0.61,0.194,0.3182,235
0.3,0.65,0.0,0.3333,185
0.3,0.65,0.0896,0.3182,113
0.28,0.65,0.0,0.3182,66
0.28,0.75,0.1045,0.2879,25
0.28,0.75,0.0,0.3182,21
0.28,0.75,0.1642,0.2727,7
0.28,0.75,0.0896,0.303,6
0.28,0.75,0.0,0.3182,3
0.3,0.75,0.1045,0.3182,28
0.28,0.81,0.0,0.3182,88
0.28,0.81,0.0896,0.303,239
0.28,0.81,0.0896,0.303,530
0.3,0.81,0.0,0.3333,274
0.3,0.81,0.1343,0.303,108
0.3,0.87,0.1045,0.3182,111
0.34,0.81,0.1343,0.3333,165
0.38,0.71,0.0,0.3939,173
0.4,0.71,0.1045,0.4091,128
0.42,0.71,0.1045,0.4242,164
0.4,0.71,0.0896,0.4091,224
0.42,0.71,0.0,0.4242,413
0.42,0.71,0.0,0.4242,406
0.4,0.76,0.1045,0.4091,313
0.4,0.82,0.1343,0.4091,224
0.4,0.76,0.1045,0.4091,192
0.38,0.82,0.1045,0.3939,142
0.4,0.82,0.0,0.4091,91
0.4,0.82,0.2537,0.4091,38
0.4,0.87,0.2239,0.4091,29
0.42,0.94,0.1343,0.4242,13
0.42,0.94,0.2836,0.4242,8
0.4,1.0,0.2985,0.4091,4
0.42,0.94,0.3284,0.4242,24
0.42,1.0,0.3284,0.4242,72
0.42,1.0,0.2985,0.4242,134
0.5,0.88,0.2836,0.4848,220
0.5,0.88,0.2836,0.4848,107
0.48,1.0,0.1642,0.4697,126
0.48,0.94,0.1343,0.4697,105
0.5,0.88,0.1642,0.4848,180
0.5,0.59,0.4627,0.4848,201
0.5,0.55,0.5522,0.4848,176
0.48,0.51,0.3284,0.4697,197
0.44,0.51,0.5522,0.4394,267
0.42,0.5,0.5821,0.4242,422
0.4,0.5,0.4925,0.4091,383
0.36,0.5,0.3881,0.3333,251
0.34,0.53,0.3582,0.303,159
0.34,0.53,0.5224,0.2879,135
0.34,0.49,0.3881,0.303,119
0.32,0.49,0.4179,0.2879,86
0.3,0.52,0.2836,0.2879,69
0.3,0.52,0.1642,0.303,58
0.26,0.6,0.0,0.303,41
0.26,0.6,0.0896,0.2879,17
0.26,0.6,0.1642,0.2576,8
0.24,0.75,0.0896,0.2576,10
0.24,0.7,0.0,0.2879,15
0.22,0.75,0.0,0.2727,31
0.2,0.8,0.0896,0.2273,91
0.22,0.8,0.0,0.2727,158
0.26,0.7,0.1343,0.2727,191
0.3,0.56,0.1343,0.303,296
0.3,0.61,0.2836,0.2879,314
0.34,0.57,0.2537,0.3182,373
0.38,0.5,0.3881,0.3939,362
0.4,0.47,0.3284,0.4091,410
0.42,0.44,0.3582,0.4242,407
0.42,0.44,0.3881,0.4242,290
0.42,0.41,0.2239,0.4242,241
0.42,0.41,0.5522,0.4242,206
0.4,0.35,0.3881,0.4091,120
0.36,0.29,0.3582,0.3333,127
0.34,0.34,0.194,0.3333,103
0.32,0.31,0.194,0.3182,85
0.3,0.33,0.2239,0.2879,96
0.3,0.28,0.3582,0.2727,73
0.28,0.26,0.3284,0.2576,51
0.26,0.28,0.194,0.2576,21
0.24,0.3,0.0,0.2576,5
0.2,0.51,0.1343,0.2121,7
0.2,0.4,0.1045,0.2273,5
0.2,0.37,0.1343,0.2121,12
0.18,0.4,0.1343,0.197,70
0.18,0.43,0.1343,0.197,111
0.24,0.35,0.1343,0.2424,191
0.28,0.28,0.2239,0.2727,255
0.32,0.26,0.2239,0.303,288
0.32,0.26,0.2239,0.303,316
0.32,0.26,0.2537,0.303,280
0.36,0.25,0.2836,0.3333,310
0.36,0.21,0.4179,0.3333,322
0.36,0.21,0.4179,0.3333,234
0.34,0.23,0.3582,0.303,168
0.32,0.29,0.2537,0.303,159
0.3,0.39,0.2239,0.2879,111
0.3,0.33,0.2836,0.2879,69
0.32,0.26,0.3881,0.2879,64
0.3,0.33,0.3284,0.2727,25
0.32,0.26,0.4179,0.2879,10
0.26,0.6,0.3582,0.2273,9
0.24,0.48,0.3582,0.2121,7
0.24,0.48,0.194,0.2273,4
0.2,0.51,0.1343,0.2121,5
0.2,0.51,0.1343,0.2121,26
0.22,0.44,0.2537,0.2121,80
0.22,0.44,0.2836,0.2121,225
0.2,0.47,0.2239,0.197,493
0.2,0.47,0.2239,0.197,198
0.22,0.41,0.2836,0.2121,85
0.26,0.38,0.0,0.2576,99
0.26,0.35,0.3881,0.2273,134
0.3,0.31,0.194,0.2879,132
0.32,0.24,0.1343,0.3333,115
0.32,0.24,0.194,0.3182,138
0.34,0.25,0.194,0.3333,221
0.36,0.21,0.194,0.3485,438
0.34,0.23,0.1642,0.3333,410
0.3,0.45,0.1045,0.3182,306
0.3,0.39,0.1642,0.303,181
0.3,0.42,0.1642,0.303,162
0.28,0.48,0.2239,0.2727,94
0.26,0.6,0.194,0.2576,52
0.28,0.52,0.2537,0.2727,15
0.3,0.42,0.2985,0.2727,8
0.3,0.42,0.2239,0.2879,2
0.3,0.45,0.2239,0.2879,2
0.3,0.49,0.194,0.2879,1
0.3,0.49,0.194,0.2879,22
0.28,0.52,0.1642,0.2727,104
0.26,0.6,0.194,0.2576,279
0.26,0.6,0.1045,0.2727,512
0.3,0.52,0.194,0.2879,261
0.32,0.57,0.194,0.3182,144
0.4,0.37,0.2836,0.4091,139
0.4,0.43,0.2985,0.4091,194
0.46,0.36,0.2239,0.4545,198
0.5,0.29,0.3284,0.4848,160
0.54,0.26,0.4478,0.5152,177
0.54,0.26,0.4478,0.5152,307
0.54,0.26,0.4179,0.5152,559
0.54,0.24,0.3582,0.5152,502
0.5,0.29,0.2836,0.4848,328
0.4,0.58,0.1045,0.4091,238
0.46,0.33,0.2985,0.4545,165
0.44,0.35,0.2985,0.4394,129
0.44,0.38,0.2537,0.4394,63
0.44,0.38,0.2836,0.4394,31
0.44,0.41,0.2836,0.4394,4
0.44,0.44,0.2836,0.4394,7
0.44,0.44,0.194,0.4394,3
0.4,0.5,0.1642,0.4091,1
0.4,0.5,0.1642,0.4091,18
0.4,0.54,0.1642,0.4091,67
0.38,0.62,0.0896,0.3939,208
0.36,0.73,0.1045,0.3636,520
0.36,0.71,0.194,0.3485,276
0.4,0.62,0.1343,0.4091,133
0.4,0.58,0.1642,0.4091,143
0.44,0.54,0.1045,0.4394,179
0.46,0.47,0.2239,0.4545,186
0.62,0.33,0.2239,0.6212,192
0.6,0.35,0.2836,0.6212,194
0.6,0.4,0.2239,0.6212,283
0.58,0.43,0.194,0.5455,539
0.56,0.46,0.1642,0.5303,526
0.54,0.52,0.2836,0.5152,335
0.52,0.52,0.1642,0.5,264
0.52,0.52,0.1642,0.5,233
0.5,0.55,0.194,0.4848,140
0.46,0.63,0.0896,0.4545,97
0.46,0.59,0.1343,0.4545,31
0.46,0.55,0.0,0.4545,17
0.42,0.67,0.1343,0.4242,9
0.42,0.67,0.1343,0.4242,2
0.4,0.82,0.0896,0.4091,1
0.4,0.82,0.0,0.4091,19
0.36,0.9,0.0,0.3788,74
0.36,0.93,0.0,0.3788,205
0.4,0.87,0.0,0.4091,445
0.38,0.87,0.0,0.3939,228
0.42,0.77,0.1045,0.4242,78
0.4,0.82,0.2537,0.4091,105
0.42,0.82,0.0,0.4242,148
0.42,0.77,0.0,0.4242,137
0.4,0.76,0.1045,0.4091,141
0.46,0.67,0.1642,0.4545,174
0.46,0.55,0.2836,0.4545,229
0.42,0.54,0.4925,0.4242,450
0.4,0.43,0.4627,0.4091,410
0.38,0.43,0.5224,0.3939,327
0.36,0.46,0.5224,0.3182,213
0.34,0.46,0.4179,0.303,148
0.32,0.49,0.4179,0.2879,109
0.32,0.49,0.2537,0.303,61
0.32,0.53,0.3881,0.2879,38
0.3,0.56,0.3284,0.2727,22
0.3,0.52,0.2239,0.2879,6
0.28,0.56,0.2985,0.2576,4
0.26,0.6,0.2239,0.2576,2
0.26,0.6,0.2239,0.2576,17
0.24,0.65,0.1642,0.2424,88
0.24,0.65,0.2239,0.2273,226
0.24,0.65,0.2239,0.2273,441
0.24,0.65,0.194,0.2273,270
0.28,0.56,0.2836,0.2576,129
0.32,0.53,0.2985,0.303,164
0.34,0.46,0.1343,0.3333,216
0.36,0.46,0.0,0.3636,198
0.36,0.46,0.2239,0.3485,170
0.38,0.4,0.0,0.3939,216
0.4,0.37,0.1045,0.4091,311
0.4,0.37,0.0896,0.4091,488
0.38,0.4,0.1343,0.3939,385
0.34,0.49,0.1045,0.3485,267
0.34,0.49,0.1045,0.3485,163
0.34,0.49,0.1045,0.3485,134
0.34,0.49,0.1045,0.3485,119
0.26,0.7,0.1045,0.2727,77
0.26,0.7,0.1045,0.2727,86
0.26,0.7,0.1045,0.2727,43
0.24,0.7,0.0896,0.2576,44
0.24,0.75,0.0,0.2879,18
0.24,0.81,0.0896,0.2576,6
0.24,0.81,0.0896,0.2576,4
0.22,0.87,0.1343,0.2273,5
0.24,0.87,0.1343,0.2424,28
0.24,0.87,0.0,0.2879,90
0.24,0.81,0.1343,0.2424,157
0.24,0.87,0.1045,0.2576,224
0.3,0.7,0.0,0.3333,270
0.3,0.7,0.0896,0.3182,300
0.3,0.7,0.194,0.2879,302
0.32,0.66,0.2239,0.303,276
0.32,0.66,0.2239,0.303,305
0.34,0.61,0.1642,0.3333,143
0.3,0.7,0.194,0.2879,67
0.28,0.75,0.1642,0.2727,64
0.26,0.87,0.1343,0.2727,80
0.24,0.93,0.194,0.2273,77
0.24,0.93,0.1343,0.2424,78
0.24,0.87,0.0896,0.2576,95
0.24,0.87,0.1343,0.2424,70
0.24,0.87,0.1343,0.2424,61
0.24,0.93,0.1045,0.2576,51
0.24,0.93,0.1045,0.2576,63
0.24,0.87,0.0896,0.2576,17
0.24,0.87,0.1343,0.2424,9
0.26,0.81,0.194,0.2576,4
0.26,0.7,0.2537,0.2424,4
0.24,0.75,0.1642,0.2424,16
0.24,0.75,0.1642,0.2424,62
0.24,0.7,0.2239,0.2273,92
0.26,0.65,0.2836,0.2424,148
0.26,0.7,0.194,0.2576,182
0.26,0.65,0.194,0.2576,248
0.28,0.61,0.1642,0.2727,274
0.3,0.61,0.1642,0.303,243
0.3,0.56,0.2537,0.2879,272
0.3,0.56,0.2239,0.2879,296
0.32,0.53,0.1642,0.3182,306
0.3,0.52,0.2537,0.2879,181
0.3,0.52,0.2239,0.2879,69
0.28,0.56,0.194,0.2727,50
0.28,0.56,0.1045,0.2879,66
0.26,0.6,0.1045,0.2727,191
0.24,0.7,0.1343,0.2424,42
0.24,0.65,0.1343,0.2424,21
0.22,0.75,0.0896,0.2576,6
0.22,0.75,0.0,0.2727,3
0.18,0.8,0.1045,0.2121,2
0.18,0.8,0.1045,0.2121,17
0.16,0.86,0.1045,0.1818,72
0.16,0.86,0.1045,0.1818,234
0.16,0.86,0.1343,0.1818,444
0.18,0.8,0.1045,0.2121,277
0.22,0.75,0.1045,0.2424,116
0.26,0.7,0.1343,0.2727,116
0.32,0.61,0.1642,0.3182,150
0.38,0.4,0.2239,0.3939,141
0.4,0.35,0.1642,0.4091,140
0.42,0.32,0.2836,0.4242,171
0.4,0.43,0.2537,0.4091,228
0.4,0.43,0.2537,0.4091,430
0.38,0.43,0.2239,0.3939,437
0.36,0.43,0.2537,0.3333,291
0.34,0.46,0.1642,0.3333,201
0.32,0.57,0.1642,0.3182,154
0.3,0.65,0.1343,0.303,87
0.3,0.65,0.1343,0.303,46
0.3,0.7,0.194,0.2879,23
0.28,0.61,0.1343,0.2879,14
0.3,0.61,0.0,0.3333,4
0.3,0.7,0.0,0.3333,2
0.3,0.7,0.0,0.3333,3
0.32,0.49,0.0896,0.3333,15
0.32,0.45,0.2985,0.303,100
0.32,0.45,0.0,0.3485,299
0.3,0.49,0.0,0.3182,529
0.32,0.49,0.0,0.3333,289
0.34,0.46,0.1642,0.3333,116
0.36,0.46,0.194,0.3485,129
0.4,0.4,0.3284,0.4091,172
0.44,0.38,0.2537,0.4394,184
0.44,0.38,0.2537,0.4394,138
0.44,0.38,0.194,0.4394,146
0.44,0.35,0.2537,0.4394,276
0.44,0.35,0.194,0.4394,509
0.42,0.38,0.194,0.4242,518
0.38,0.43,0.2239,0.3939,338
0.36,0.5,0.1343,0.3485,212
0.34,0.61,0.1045,0.3485,190
0.32,0.57,0.194,0.3182,118
0.32,0.57,0.1343,0.3333,51
0.3,0.56,0.2239,0.2879,23
0.28,0.61,0.1642,0.2727,10
0.26,0.65,0.0,0.303,1
0.26,0.65,0.0,0.303,1
0.24,0.7,0.0896,0.2576,1
0.24,0.7,0.0896,0.2576,20
0.24,0.7,0.0,0.2879,98
0.24,0.7,0.1045,0.2576,281
0.24,0.7,0.2239,0.2273,508
0.24,0.7,0.1642,0.2576,253
0.26,0.7,0.2239,0.2576,108
0.26,0.65,0.2239,0.2576,102
0.28,0.65,0.2836,0.2576,138
0.28,0.61,0.1045,0.2879,126
0.3,0.56,0.1642,0.303,108
0.3,0.61,0.1045,0.3182,54
0.26,0.81,0.1045,0.2727,75
0.24,0.87,0.1045,0.2576,155
0.24,0.87,0.1045,0.2576,167
0.24,0.87,0.1045,0.2576,161
0.24,0.87,0.1343,0.2424,125
0.24,0.87,0.194,0.2273,129
0.24,0.87,0.1343,0.2424,98
0.24,0.87,0.1642,0.2424,60
0.24,0.87,0.1642,0.2424,26
0.24,0.87,0.1343,0.2424,12
0.22,0.8,0.1343,0.2273,2
0.22,0.8,0.2836,0.2121,4
0.22,0.75,0.4478,0.197,1
0.2,0.75,0.2836,0.1818,18
0.2,0.75,0.2836,0.1818,76
0.2,0.69,0.2537,0.197,267
0.2,0.64,0.2537,0.197,484
0.2,0.59,0.2239,0.197,238
0.22,0.51,0.2239,0.2121,97
0.24,0.52,0.2239,0.2273,99
0.26,0.48,0.3284,0.2273,158
0.3,0.42,0.3284,0.2727,154
0.32,0.39,0.2985,0.303,144
0.32,0.36,0.2985,0.303,134
0.34,0.36,0.0,0.3333,238
0.34,0.34,0.1343,0.3333,399
0.34,0.31,0.1642,0.3333,417
0.32,0.33,0.1045,0.3333,295
0.32,0.36,0.0,0.3485,199
0.3,0.52,0.0896,0.3182,177
0.3,0.56,0.0,0.3333,107
0.3,0.52,0.0,0.3333,84
0.28,0.65,0.0896,0.303,43
0.28,0.61,0.0896,0.303,13
0.26,0.52,0.0896,0.2879,16
0.26,0.56,0.0896,0.2879,5
0.26,0.56,0.0896,0.2879,2
0.24,0.52,0.2239,0.2273,17
0.2,0.59,0.194,0.197,64
0.2,0.59,0.1642,0.2121,230
0.2,0.59,0.1642,0.2121,448
0.22,0.55,0.1642,0.2273,275
0.26,0.48,0.1343,0.2727,124
0.28,0.45,0.1045,0.2879,153
0.3,0.42,0.1343,0.303,176
0.3,0.42,0.0896,0.3182,192
0.32,0.39,0.0896,0.3333,146
0.32,0.45,0.1343,0.3333,191
0.34,0.42,0.2537,0.3182,268
0.34,0.42,0.194,0.3333,396
0.3,0.61,0.1343,0.303,359
0.32,0.57,0.0,0.3485,262
0.32,0.57,0.0,0.3485,151
0.32,0.66,0.0896,0.3333,122
0.32,0.66,0.0,0.3485,113
0.3,0.7,0.0896,0.3182,65
0.3,0.7,0.1343,0.303,53
0.28,0.81,0.1343,0.2879,45
0.26,0.81,0.194,0.2576,26
0.24,0.87,0.2239,0.2273,9
0.24,0.87,0.2239,0.2273,4
0.22,0.93,0.1642,0.2273,2
0.22,0.93,0.1343,0.2273,9
0.22,0.93,0.1343,0.2273,19
0.22,0.93,0.1343,0.2273,78
0.22,0.93,0.1045,0.2424,90
0.22,0.93,0.1045,0.2424,166
0.24,0.81,0.1045,0.2576,183
0.26,0.81,0.1642,0.2576,221
0.26,0.81,0.2836,0.2424,235
0.26,0.81,0.2537,0.2424,243
0.3,0.61,0.2985,0.2727,124
0.22,0.75,0.4179,0.197,146
0.22,0.69,0.4627,0.1818,144
0.22,0.47,0.6567,0.1818,108
0.2,0.4,0.5522,0.1515,87
0.16,0.43,0.5522,0.1212,63
0.14,0.43,0.6418,0.0758,48
0.14,0.39,0.3881,0.1061,46
0.12,0.5,0.4925,0.0758,20
0.1,0.68,0.3881,0.0758,21
0.08,0.79,0.4627,0.0455,24
0.1,0.58,0.5821,0.0606,27
0.1,0.46,0.6866,0.0455,14
0.1,0.46,0.7164,0.0455,1
0.1,0.49,0.3881,0.0758,3
0.1,0.49,0.3881,0.0758,2
0.08,0.53,0.194,0.0909,18
0.08,0.53,0.2537,0.0758,26
0.1,0.49,0.2985,0.0909,63
0.12,0.42,0.3582,0.1061,91
0.12,0.42,0.2985,0.1061,124
0.14,0.39,0.6418,0.0758,140
0.16,0.4,0.4478,0.1212,138
0.16,0.4,0.5224,0.1212,111
0.16,0.4,0.5522,0.1212,155
0.2,0.34,0.4627,0.1667,164
0.18,0.37,0.4179,0.1515,87
0.16,0.4,0.4627,0.1212,96
0.16,0.4,0.2836,0.1364,80
0.14,0.42,0.3284,0.1212,57
0.14,0.43,0.2985,0.1212,36
0.14,0.43,0.1642,0.1515,28
0.14,0.43,0.2239,0.1364,23
0.14,0.46,0.2239,0.1364,9
0.12,0.5,0.2239,0.1212,6
0.14,0.46,0.194,0.1364,4
0.12,0.54,0.1045,0.1515,1
0.12,0.54,0.0896,0.1667,2
0.1,0.58,0.1343,0.1212,17
0.1,0.54,0.2239,0.1061,72
0.1,0.54,0.194,0.1061,195
0.1,0.54,0.1343,0.1212,417
0.12,0.5,0.194,0.1364,205
0.14,0.5,0.1343,0.1515,71
0.22,0.37,0.194,0.2273,90
0.28,0.28,0.3284,0.2576,118
0.32,0.22,0.2239,0.303,140
0.34,0.23,0.1045,0.3485,135
0.36,0.27,0.1343,0.3485,155
0.36,0.23,0.194,0.3485,211
0.36,0.23,0.194,0.3485,407
0.34,0.25,0.2537,0.3182,405
0.34,0.25,0.1343,0.3333,263
0.3,0.42,0.1642,0.303,214
0.28,0.45,0.1343,0.2879,147
0.26,0.56,0.1045,0.2727,102
0.28,0.41,0.0,0.3182,36
0.26,0.6,0.0,0.303,14
0.26,0.56,0.0,0.303,6
0.28,0.41,0.0,0.3182,3
0.26,0.52,0.0,0.303,3
0.26,0.65,0.1045,0.2727,2
0.26,0.65,0.1045,0.2727,22
0.26,0.56,0.0,0.303,90
0.24,0.6,0.0896,0.2576,280
0.24,0.7,0.0,0.2879,513
0.26,0.56,0.0896,0.2879,262
0.26,0.6,0.1343,0.2727,98
0.3,0.45,0.1642,0.303,112
0.3,0.52,0.2239,0.2879,172
0.36,0.4,0.2537,0.3333,173
0.4,0.4,0.2239,0.4091,124
0.42,0.38,0.4478,0.4242,145
0.42,0.35,0.2985,0.4242,266
0.42,0.38,0.3582,0.4242,523
0.38,0.46,0.2985,0.3939,406
0.36,0.5,0.1642,0.3485,281
0.38,0.46,0.1343,0.3939,184
0.36,0.5,0.1045,0.3636,109
0.36,0.5,0.1045,0.3636,77
0.36,0.5,0.0896,0.3636,57
0.32,0.57,0.0,0.3485,22
0.34,0.53,0.0,0.3636,5
0.3,0.61,0.0,0.3333,4
0.28,0.75,0.0,0.3182,3
0.28,0.7,0.1045,0.2879,1
0.28,0.7,0.1045,0.2879,25
0.3,0.61,0.1343,0.303,95
0.3,0.65,0.194,0.2879,321
0.32,0.61,0.3582,0.2879,515
0.32,0.61,0.3284,0.303,231
0.34,0.57,0.2985,0.303,120
0.36,0.53,0.2836,0.3333,138
0.38,0.46,0.3881,0.3939,163
0.4,0.43,0.2836,0.4091,170
0.42,0.41,0.3582,0.4242,134
0.42,0.41,0.2239,0.4242,171
0.42,0.38,0.194,0.4242,231
0.42,0.38,0.194,0.4242,487
0.4,0.4,0.2239,0.4091,468
0.38,0.43,0.1642,0.3939,311
0.36,0.46,0.1642,0.3485,211
0.34,0.53,0.1642,0.3333,178
0.34,0.49,0.1045,0.3485,107
0.34,0.53,0.0896,0.3485,58
0.3,0.7,0.1343,0.303,23
0.3,0.7,0.0,0.3333,5
0.3,0.7,0.0896,0.3182,7
0.3,0.61,0.0,0.3333,1
0.3,0.7,0.0896,0.3182,3
0.3,0.7,0.0,0.3333,20
0.3,0.7,0.0896,0.3182,87
0.3,0.7,0.1343,0.303,288
0.3,0.7,0.0896,0.3182,498
0.3,0.7,0.1642,0.303,202
0.32,0.7,0.1343,0.3333,44
0.32,0.7,0.1045,0.3333,71
0.32,0.76,0.0896,0.3333,45
0.34,0.71,0.2537,0.3182,64
0.32,0.81,0.194,0.3182,31
0.34,0.76,0.0,0.3636,53
0.34,0.81,0.0,0.3636,118
0.34,0.87,0.0,0.3636,289
0.34,0.87,0.1343,0.3333,353
0.32,0.87,0.1642,0.3182,258
0.32,0.87,0.1343,0.3333,216
0.34,0.81,0.1045,0.3485,145
0.32,0.81,0.0,0.3485,111
0.32,0.81,0.0896,0.3333,73
0.3,0.87,0.0,0.3333,34
0.3,0.93,0.0,0.3333,18
0.3,0.93,0.1045,0.3182,12
0.28,0.93,0.1045,0.2879,1
0.28,0.93,0.194,0.2727,1
0.28,0.93,0.1642,0.2727,16
0.28,0.96,0.1343,0.2879,71
0.28,0.93,0.1045,0.2879,226
0.26,1.0,0.0,0.303,520
0.26,1.0,0.0,0.303,283
0.34,0.71,0.2836,0.3182,116
0.36,0.62,0.4179,0.3333,142
0.38,0.46,0.3881,0.3939,198
0.4,0.43,0.3582,0.4091,205
0.4,0.37,0.3582,0.4091,170
0.42,0.35,0.4179,0.4242,221
0.42,0.32,0.2985,0.4242,307
0.42,0.32,0.3284,0.4242,465
0.4,0.35,0.2537,0.4091,377
0.38,0.37,0.2239,0.3939,282
0.4,0.35,0.194,0.4091,171
0.38,0.37,0.194,0.3939,129
0.36,0.4,0.2239,0.3485,107
0.36,0.4,0.194,0.3485,82
0.34,0.42,0.1642,0.3333,86
